,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,P78 051019 1,Tracking Ratio [%],Category Group,Category Binocular,Index Binocular,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Binocular X [px],Point of Regard Binocular Y [px],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Video Time [h:m:s:ms],Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,Frame Number
547,3239871.9,15:17:59:403,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Blink,35,92.00,80.00,4.30,86.00,76.00,3.62,708.20,352.22,815.02,308.40,736.57,543.99,-,-0.06,-0.05,1.00,-0.09,-0.07,0.99,00:01:09:825,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1676
548,3239888.44,15:17:59:419,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Blink,35,90.00,72.00,4.42,0.00,0.00,0.00,639.86,634.15,896.98,187.74,592.75,872.50,-,-0.13,0.05,0.99,-0.12,0.61,-0.78,00:01:09:867,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1677
549,3239905.17,15:17:59:436,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Blink,35,0.00,0.00,0.00,88.00,66.00,3.64,898.22,141.91,0.00,0.00,913.57,375.90,-,0.00,0.00,0.00,-0.24,0.11,0.96,00:01:09:867,0.00,0.00,0.00,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1677
550,3239921.81,15:17:59:453,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Blink,35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,00:01:09:909,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1678
551,3239938.4,15:17:59:469,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Blink,35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,00:01:09:909,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1678
552,3239955.02,15:17:59:486,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Blink,35,0.00,0.00,0.00,88.00,62.00,3.70,882.39,100.17,0.00,0.00,892.85,339.85,-,0.00,0.00,0.00,-0.23,0.14,0.96,00:01:09:950,0.00,0.00,0.00,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1679
553,3239971.64,15:17:59:503,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Blink,35,0.00,0.00,0.00,88.00,62.00,3.62,874.33,109.69,0.00,0.00,885.32,346.59,-,0.00,0.00,0.00,-0.22,0.13,0.97,00:01:09:950,0.00,0.00,0.00,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1679
554,3239988.3,15:17:59:519,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Blink,35,90.00,64.00,4.46,86.00,54.00,3.80,877.07,81.74,988.45,33.03,870.75,335.43,-,-0.20,0.16,0.97,-0.21,0.14,0.97,00:01:09:992,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1680
555,3240005.01,15:17:59:536,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Blink,35,88.00,62.00,4.46,88.00,56.00,3.68,869.57,87.09,980.06,36.89,864.30,340.98,-,-0.19,0.16,0.97,-0.21,0.14,0.97,00:01:09:992,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1680
556,3240021.59,15:17:59:553,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,134,90.00,62.00,4.46,88.00,62.00,3.62,863.81,95.00,973.68,36.80,859.93,353.23,-,-0.19,0.16,0.97,-0.20,0.13,0.97,00:01:09:992,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1680
557,3240038.22,15:17:59:569,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,134,90.00,64.00,4.50,86.00,62.00,3.58,855.25,92.97,964.33,39.40,851.01,349.10,-,-0.18,0.16,0.97,-0.20,0.13,0.97,00:01:10:034,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1681
558,3240054.94,15:17:59:586,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,134,0.00,0.00,0.00,86.00,64.00,3.62,830.32,115.56,0.00,0.00,840.47,350.98,-,0.00,0.00,0.00,-0.19,0.13,0.97,00:01:10:034,0.00,0.00,0.00,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1681
559,3240071.56,15:17:59:603,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,134,92.00,64.00,4.50,86.00,64.00,3.58,847.29,90.76,960.12,33.40,838.43,350.73,-,-0.18,0.17,0.97,-0.19,0.13,0.97,00:01:10:034,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1681
560,3240088.11,15:17:59:619,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,134,0.00,0.00,0.00,88.00,64.00,3.64,823.00,114.01,0.00,0.00,832.85,349.69,-,0.00,0.00,0.00,-0.18,0.13,0.97,00:01:10:075,0.00,0.00,0.00,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1682
561,3240104.9,15:17:59:636,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,134,92.00,64.00,4.50,86.00,62.00,3.56,833.22,86.37,944.98,27.02,823.57,350.41,-,-0.17,0.17,0.97,-0.18,0.13,0.98,00:01:10:075,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1682
562,3240121.39,15:17:59:652,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,135,92.00,62.00,4.48,86.00,62.00,3.50,834.47,85.95,949.28,28.05,821.85,348.57,-,-0.17,0.17,0.97,-0.17,0.13,0.98,00:01:10:116,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1683
563,3240138.15,15:17:59:669,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,135,92.00,64.00,4.50,88.00,62.00,3.62,830.18,82.53,946.84,22.48,814.83,348.28,-,-0.17,0.17,0.97,-0.17,0.13,0.98,00:01:10:116,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1683
564,3240154.69,15:17:59:686,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,135,92.00,62.00,4.52,86.00,62.00,3.58,823.12,84.81,937.21,28.47,810.05,347.61,-,-0.16,0.17,0.97,-0.17,0.13,0.98,00:01:10:158,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1684
565,3240171.34,15:17:59:702,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,135,92.00,62.00,4.52,88.00,62.00,3.58,823.19,80.50,936.84,21.02,809.95,347.09,-,-0.16,0.18,0.97,-0.17,0.13,0.98,00:01:10:158,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1684
566,3240188.06,15:17:59:719,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,135,92.00,62.00,4.50,84.00,62.00,3.50,817.56,76.86,931.00,19.22,804.54,350.05,-,-0.16,0.18,0.97,-0.16,0.14,0.98,00:01:10:158,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1684
567,3240204.59,15:17:59:736,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,135,92.00,62.00,4.50,86.00,62.00,3.54,815.91,73.52,928.62,12.39,802.97,350.65,-,-0.15,0.18,0.97,-0.16,0.14,0.98,00:01:10:199,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1685
568,3240221.24,15:17:59:752,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,135,92.00,62.00,4.58,86.00,62.00,3.56,808.65,77.06,920.13,19.44,795.69,344.87,-,-0.15,0.18,0.97,-0.16,0.14,0.98,00:01:10:199,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1685
569,3240237.88,15:17:59:769,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,135,94.00,62.00,4.52,86.00,64.00,3.56,805.23,70.08,916.56,12.63,791.08,340.27,-,-0.14,0.19,0.97,-0.15,0.14,0.98,00:01:10:199,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1685
570,3240254.51,15:17:59:786,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,135,92.00,62.00,4.52,86.00,62.00,3.54,805.55,68.34,919.68,10.14,788.41,339.38,-,-0.15,0.19,0.97,-0.15,0.14,0.98,00:01:10:241,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1686
571,3240271.26,15:17:59:802,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,97,92.00,62.00,4.52,84.00,60.00,3.42,802.97,63.98,918.41,1.69,784.93,346.18,-,-0.15,0.19,0.97,-0.15,0.14,0.98,00:01:10:241,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1686
572,3240287.81,15:17:59:819,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,97,92.00,62.00,4.54,86.00,60.00,3.56,811.75,62.31,922.33,3.19,797.72,335.63,-,-0.15,0.19,0.97,-0.16,0.14,0.98,00:01:10:283,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1687
573,3240304.53,15:17:59:836,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,97,90.00,62.00,4.44,88.00,60.00,3.62,839.06,52.40,949.26,-6.96,826.12,326.71,-,-0.17,0.20,0.97,-0.18,0.15,0.97,00:01:10:283,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1687
574,3240321.16,15:17:59:852,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,136,90.00,62.00,4.48,88.00,60.00,3.58,832.28,53.17,942.91,-4.99,818.48,326.72,-,-0.16,0.20,0.97,-0.17,0.15,0.97,00:01:10:283,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1687
575,3240337.81,15:17:59:869,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,136,0.00,0.00,0.00,88.00,60.00,3.62,813.53,78.75,0.00,0.00,820.22,323.98,-,0.00,0.00,0.00,-0.17,0.16,0.97,00:01:10:283,0.00,0.00,0.00,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1687
576,3240354.52,15:17:59:886,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,136,90.00,62.00,4.48,86.00,58.00,3.54,833.56,48.28,941.35,-7.61,821.86,321.80,-,-0.16,0.20,0.97,-0.18,0.16,0.97,00:01:10:324,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1688
577,3240371.09,15:17:59:902,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,136,90.00,62.00,4.44,86.00,58.00,3.48,835.26,50.31,946.76,-11.95,820.40,327.78,-,-0.17,0.20,0.97,-0.17,0.15,0.97,00:01:10:324,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1688
578,3240387.76,15:17:59:919,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,136,92.00,62.00,4.50,88.00,60.00,3.58,840.47,51.33,955.67,-15.35,822.64,331.09,-,-0.17,0.20,0.96,-0.18,0.15,0.97,00:01:10:324,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1688
579,3240404.28,15:17:59:935,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,136,92.00,62.00,4.46,86.00,60.00,3.52,836.21,53.57,949.97,-8.33,819.73,329.51,-,-0.17,0.20,0.97,-0.17,0.15,0.97,00:01:10:366,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1689
580,3240420.93,15:17:59:952,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,136,92.00,62.00,4.52,84.00,60.00,3.48,837.55,55.64,949.69,-5.78,823.09,330.44,-,-0.17,0.20,0.97,-0.18,0.15,0.97,00:01:10:408,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1690
581,3240437.67,15:17:59:969,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,136,90.00,62.00,4.54,88.00,60.00,3.60,837.43,61.65,946.91,1.94,826.48,333.24,-,-0.17,0.19,0.97,-0.18,0.15,0.97,00:01:10:408,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1690
582,3240454.22,15:17:59:985,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,136,90.00,62.00,4.58,88.00,60.00,3.54,834.38,65.20,943.63,7.78,823.95,334.27,-,-0.16,0.19,0.97,-0.18,0.15,0.97,00:01:10:449,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1691
583,3240470.92,15:18:00:002,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,136,92.00,62.00,4.54,88.00,62.00,3.62,837.42,66.77,949.67,4.32,824.57,338.78,-,-0.17,0.19,0.97,-0.18,0.14,0.97,00:01:10:449,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1691
584,3240487.58,15:18:00:019,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,136,92.00,64.00,4.62,88.00,62.00,3.58,835.95,69.16,945.95,5.08,825.55,341.96,-,-0.17,0.19,0.97,-0.18,0.14,0.97,00:01:10:449,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1691
585,3240504.13,15:18:00:035,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,136,92.00,62.00,4.52,88.00,62.00,3.58,839.28,67.00,953.73,2.17,824.48,340.38,-,-0.17,0.19,0.97,-0.18,0.14,0.97,00:01:10:491,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1692
586,3240520.84,15:18:00:052,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,136,92.00,64.00,4.60,86.00,60.00,3.56,836.01,63.44,953.92,-2.25,817.01,338.64,-,-0.17,0.19,0.97,-0.17,0.14,0.98,00:01:10:491,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1692
587,3240537.41,15:18:00:068,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,136,92.00,62.00,4.62,88.00,62.00,3.60,830.74,64.34,941.81,5.04,818.09,335.28,-,-0.16,0.19,0.97,-0.17,0.14,0.97,00:01:10:533,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1693
588,3240554.09,15:18:00:085,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,136,92.00,62.00,4.50,86.00,60.00,3.62,831.91,62.48,948.73,-0.90,813.47,336.66,-,-0.17,0.19,0.97,-0.17,0.14,0.98,00:01:10:533,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1693
589,3240570.8,15:18:00:102,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,136,92.00,62.00,4.54,88.00,60.00,3.62,831.21,57.35,947.41,-10.50,812.55,336.67,-,-0.17,0.20,0.97,-0.17,0.14,0.98,00:01:10:533,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1693
590,3240587.33,15:18:00:118,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,136,92.00,62.00,4.54,88.00,62.00,3.60,828.16,57.96,944.11,-9.56,809.60,337.18,-,-0.17,0.20,0.97,-0.17,0.14,0.98,00:01:10:574,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1694
591,3240604.05,15:18:00:135,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,136,92.00,62.00,4.62,88.00,60.00,3.64,820.20,60.60,929.95,0.04,807.40,334.92,-,-0.15,0.19,0.97,-0.16,0.15,0.98,00:01:10:574,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1694
592,3240620.68,15:18:00:152,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,136,92.00,62.00,4.58,86.00,60.00,3.50,823.17,58.05,933.79,-6.23,809.45,335.55,-,-0.16,0.20,0.97,-0.17,0.14,0.98,00:01:10:574,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1694
593,3240637.26,15:18:00:168,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,136,92.00,62.00,4.54,86.00,62.00,3.54,824.75,49.45,942.34,-19.05,803.03,332.31,-,-0.16,0.21,0.96,-0.16,0.15,0.98,00:01:10:616,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1695
594,3240653.97,15:18:00:185,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,98,94.00,60.00,4.60,86.00,62.00,3.54,816.83,52.66,927.79,-10.90,801.41,332.01,-,-0.15,0.20,0.97,-0.16,0.15,0.98,00:01:10:616,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1695
595,3240670.53,15:18:00:202,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,98,92.00,60.00,4.52,0.00,0.00,0.00,844.42,5.82,932.49,-20.97,0.00,0.00,-,-0.16,0.21,0.97,0.00,0.00,0.00,00:01:10:658,-34.35,2.64,-23.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1696
596,3240687.21,15:18:00:218,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,98,92.00,60.00,4.50,0.00,0.00,0.00,843.20,6.64,931.26,-20.06,0.00,0.00,-,-0.16,0.21,0.97,0.00,0.00,0.00,00:01:10:658,-34.35,2.64,-23.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1696
597,3240703.89,15:18:00:235,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,98,92.00,60.00,4.64,0.00,0.00,0.00,835.09,15.33,923.38,-10.94,0.00,0.00,-,-0.15,0.20,0.97,0.00,0.00,0.00,00:01:10:658,-34.35,2.64,-23.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1696
598,3240720.46,15:18:00:251,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,98,92.00,62.00,4.54,88.00,58.00,3.52,816.90,35.08,928.93,-30.07,797.71,321.35,-,-0.15,0.22,0.96,-0.16,0.16,0.97,00:01:10:699,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1697
599,3240737.14,15:18:00:268,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,98,92.00,60.00,4.50,86.00,58.00,3.50,817.64,34.52,933.33,-27.08,794.81,318.08,-,-0.16,0.21,0.96,-0.16,0.16,0.97,00:01:10:699,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1697
600,3240753.76,15:18:00:285,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,98,92.00,58.00,4.56,88.00,58.00,3.52,813.88,39.13,921.85,-20.81,798.99,320.85,-,-0.15,0.21,0.97,-0.16,0.16,0.97,00:01:10:741,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1698
601,3240770.22,15:17:50:997,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Information,User Event,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Align #2,-1
602,3240770.41,15:18:00:301,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,98,94.00,62.00,4.56,86.00,58.00,3.46,810.94,33.33,921.54,-25.27,792.35,316.33,-,-0.15,0.21,0.97,-0.15,0.17,0.97,00:01:10:783,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1699
603,3240787.08,15:18:00:318,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,98,94.00,60.00,4.44,84.00,58.00,3.44,778.15,48.19,887.95,-1.67,761.48,328.75,-,-0.12,0.20,0.97,-0.13,0.16,0.98,00:01:10:783,-34.35,2.64,-23.58,24.87,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1699
